-74.289,40.5
-74.289,40.5
-74.289,40.5
-74.288,40.501
-74.288,40.502
-74.288,40.503
-74.288,40.504
-74.288,40.505
-74.289,40.506
-74.29,40.507
-74.292,40.508
-74.293,40.509
-74.293,40.509
-74.294,40.509
-74.297,40.509
-74.299,40.509
-74.302,40.509
-74.304,40.508
-74.304,40.508
-74.307,40.508
-74.307,40.508
-74.307,40.508
-74.309,40.506
-74.309,40.506
-74.311,40.506
-74.313,40.505
-74.315,40.503
-74.315,40.503
-74.315,40.503
-74.317,40.502
-74.317,40.502
-74.318,40.501
-74.318,40.501
-74.319,40.5
-74.319,40.5
-74.319,40.5
-74.321,40.499
-74.323,40.498
-74.325,40.497
-74.326,40.495
-74.328,40.492
-74.33,40.49
-74.332,40.489
-74.334,40.488
-74.335,40.487
-74.338,40.486
-74.341,40.486
-74.344,40.485
-74.348,40.484
-74.349,40.484
-74.349,40.484
-74.35,40.484
-74.35,40.484
-74.351,40.484
-74.351,40.484
-74.352,40.484
-74.352,40.484
-74.353,40.484
-74.353,40.484
-74.354,40.483
-74.354,40.483
-74.355,40.483
-74.355,40.483
-74.355,40.483
-74.355,40.483
-74.356,40.483
-74.356,40.482
-74.356,40.482
-74.356,40.482
-74.356,40.482
-74.357,40.481
-74.357,40.481
-74.357,40.481
-74.357,40.48
-74.357,40.48
-74.357,40.48
-74.357,40.479
-74.357,40.478
-74.357,40.478
-74.357,40.478
-74.357,40.477
-74.356,40.477
-74.356,40.477
-74.356,40.477
-74.356,40.477
-74.356,40.476
-74.356,40.476
-74.357,40.476
-74.357,40.475
-74.357,40.475
-74.357,40.474
-74.358,40.474
-74.358,40.474
-74.358,40.473
-74.359,40.473
-74.359,40.473
-74.359,40.473
-74.36,40.472
-74.36,40.472
-74.361,40.472
-74.361,40.472
-74.362,40.472
-74.362,40.472
-74.362,40.472
-74.363,40.471
-74.363,40.471
-74.364,40.471
-74.365,40.471
-74.365,40.471
-74.366,40.471
-74.366,40.471
-74.366,40.471
-74.366,40.472
-74.367,40.472
NaN,NaN
-74.367,40.472
-74.368,40.471
-74.368,40.471
-74.369,40.47
-74.369,40.469
-74.369,40.469
-74.369,40.469
-74.37,40.469
-74.37,40.469
-74.37,40.468
-74.37,40.468
-74.37,40.468
-74.371,40.467
-74.372,40.466
-74.373,40.465
-74.374,40.464
-74.375,40.463
-74.375,40.463
-74.376,40.461
-74.376,40.461
-74.376,40.461
-74.376,40.46
-74.377,40.46
-74.377,40.459
-74.377,40.459
-74.377,40.459
-74.377,40.459
-74.377,40.458
-74.377,40.458
-74.377,40.457
-74.377,40.457
-74.377,40.457
-74.377,40.456
-74.377,40.456
-74.376,40.456
-74.376,40.456
-74.375,40.456
-74.375,40.456
-74.375,40.456
-74.375,40.456
-74.374,40.456
-74.374,40.457
-74.374,40.457
-74.373,40.457
-74.373,40.457
-74.373,40.457
-74.372,40.457
-74.372,40.456
-74.372,40.456
-74.372,40.456
-74.372,40.456
-74.372,40.456
-74.371,40.456
-74.371,40.455
-74.371,40.455
-74.371,40.455
-74.371,40.455
-74.371,40.454
-74.371,40.454
-74.371,40.454
-74.371,40.454
-74.371,40.454
-74.371,40.453
-74.372,40.453
-74.372,40.453
-74.372,40.453
-74.372,40.453
-74.372,40.452
-74.372,40.452
-74.371,40.451
-74.371,40.451
-74.371,40.45
-74.371,40.45
-74.37,40.449
-74.37,40.449
-74.37,40.449
-74.37,40.449
-74.37,40.448
-74.37,40.448
-74.369,40.448
-74.369,40.448
-74.369,40.448
-74.369,40.448
-74.369,40.448
-74.369,40.448
-74.368,40.448
-74.368,40.448
-74.368,40.447
-74.367,40.447
-74.367,40.447
-74.367,40.447
-74.366,40.447
-74.366,40.447
-74.366,40.447
-74.365,40.447
-74.365,40.447
-74.365,40.447
-74.364,40.447
-74.364,40.446
-74.364,40.446
-74.363,40.446
-74.363,40.445
-74.363,40.445
-74.363,40.445
-74.363,40.445
-74.363,40.445
-74.362,40.445
-74.362,40.445
-74.362,40.444
-74.361,40.444
-74.361,40.444
-74.361,40.444
-74.361,40.444
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.443
-74.36,40.442
