ncols	153
nrows	79
xllcorner	-93.0837621
yllcorner	41.8867038
cellsize	0.0094877
NODATA_value	-9999.0000000
4.2685115	4.2685115	4.2685115	4.2685115	4.2294234	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.1977506	4.1537442	4.1344000	4.1333985	4.0725697	4.0404828	4.0404828	3.1788149	2.6077293	2.6077293	2.6077293	2.6077293	2.6077293	1.8317085	1.0159678	1.0159678	1.0159678	1.0159678	1.0159678	1.1526680	1.3818288	1.3818288	1.3818288	1.3818288	2.0192470	2.4232424	2.4232424	2.4693179	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.3946157	1.6504367	2.9615288	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	2.8609597	2.2472476	2.1797517	2.1797517	2.1797517	2.1797517	2.2239207	2.3950210	3.1348441	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	4.0071689	4.1562143	4.1676988	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2685115	4.2685115	4.2616362	4.2438717	4.2085539	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.1738133	4.1344000	4.1344000	4.1344000	4.1333985	4.0725697	4.0404828	4.0404828	3.9125104	3.5238044	2.7336496	2.6077293	2.6077293	2.6077293	1.8317085	1.0159678	1.0159678	1.0159678	1.0446030	1.2815660	1.3818288	1.3818288	1.3818288	1.3818288	1.3818288	2.0192470	2.4232424	2.4232424	2.4693179	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669140	1.1663205	2.2483502	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	2.5271260	2.1797557	2.1797557	2.1797517	2.1797517	2.1797517	2.1797517	2.2239207	2.3950210	3.1348441	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	4.0071699	4.1562152	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2685115	4.2685115	4.2616362	4.2518128	4.2380668	4.2178710	4.2023439	4.2023439	4.2023439	4.2023439	4.2023439	4.1738130	4.1344000	4.1344000	4.1344000	4.1333985	4.0725697	4.0404828	4.0404828	3.9125104	3.8276893	3.8276893	3.6062033	3.4208925	3.4208925	2.2484339	1.0159678	1.0159678	1.0159678	1.0446030	1.2815660	1.3818288	1.3818288	1.3818288	1.7116422	2.3861516	2.4232380	2.4448017	2.4985594	2.5062417	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	2.2483416	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	3.1272975	2.8070088	2.1932963	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.3169910	2.4439223	2.4439223	3.1348441	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	4.0071699	4.1562152	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2518128	4.2380668	4.2356496	4.2296052	4.2080334	4.2023439	4.2023439	4.2023439	4.1738130	4.1344000	4.1344000	4.1344000	4.1333985	4.0725697	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.6062067	3.4208959	3.4208959	3.4208959	3.0957273	1.5380892	1.7110222	2.5324771	1.7239308	1.3818288	1.3818288	1.3818288	1.7116422	2.3861516	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	1.1030362	1.4234513	2.3955852	2.6039640	2.6039640	2.6039640	2.6039640	2.6039640	2.6039640	2.6039640	2.5356178	1.4976363	1.3996853	2.1629123	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.3169921	2.4439234	2.4439234	3.1348441	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	4.0071699	4.1562152	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2518128	4.2380668	4.2356498	4.2356498	4.2356498	4.2184660	4.1996145	4.1996145	4.1722297	4.1344000	4.1344000	4.1003106	4.0404832	4.0404832	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.8276927	3.7495275	3.4860498	3.4208959	3.3139852	2.8018563	2.6301904	2.5324839	1.7239376	1.3818288	1.3818288	1.3818288	1.7116422	2.3861516	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	1.1030277	1.4234427	2.3955767	2.6039618	2.6039618	2.6039618	2.6039618	2.6039618	2.6039618	1.9709971	1.0013686	1.0013686	1.3996853	2.1629123	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.3169921	2.4439234	2.4439234	3.1348441	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9391980	4.0882433	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2518128	4.2380668	4.2356498	4.2356498	4.2356498	4.2184660	4.1996145	4.1996145	4.1996145	4.1952057	4.1529672	4.1003102	4.0404828	4.0404828	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.8276945	3.7495275	3.4860498	3.4208959	3.3139852	2.8018563	2.6301904	2.6301851	2.6301851	2.1637477	1.4040332	2.0785422	2.4232380	2.4232380	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	1.1030277	1.1030277	1.1030277	1.8667828	2.6039618	2.6039618	1.8919693	1.0257321	1.0082068	1.0013619	1.0059750	1.0760349	1.4712910	2.1644581	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.1797517	2.3169921	2.4439234	2.4439234	2.4439297	2.6086081	3.5760291	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9391990	4.0882443	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2518128	4.2380668	4.2356498	4.2356498	4.2356498	4.2184660	4.1996145	4.1996145	4.1996145	4.1952057	4.1529672	4.1003102	4.0404828	4.0404828	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.8276945	3.7495275	3.4860498	3.4208959	3.3139852	2.8018563	2.6301904	2.6301904	2.6301904	2.1637529	1.4040376	2.0785466	2.4232424	2.4232424	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	1.1030277	1.1030277	1.1030277	1.0650637	1.0284268	1.0284268	1.0161990	1.0013620	1.0013620	1.0013619	1.0059755	1.0760354	1.4712910	2.1644581	2.1797517	2.1797517	2.1797517	2.1797517	2.2389631	2.4100635	2.4439223	2.4439234	2.4439234	2.4439234	2.6086081	3.5760291	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9391990	4.0882443	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2568730	4.2568730	4.2455439	4.2356498	4.2356498	4.2184660	4.1996145	4.1996145	4.1996145	4.1996145	4.1996145	4.1418534	4.0404828	4.0404828	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.6062067	3.4208976	3.4208976	3.4208959	3.4208926	3.4208926	3.0804328	2.6301904	2.6301904	2.1637529	1.4040376	2.0785466	2.4232424	2.4232424	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.7993015	0.7993015	1.1517449	1.8490572	1.8759225	1.6669172	1.1663238	1.1030277	1.1030277	1.1030277	1.0650637	1.0284202	1.0284202	1.0161923	1.0013619	1.0013619	1.0440851	1.1095315	1.1095315	1.4712910	2.1644581	2.1797517	2.1797517	2.1797517	2.1797517	2.2389631	2.4100635	2.4439234	2.4439234	2.4439234	2.4439234	2.6086081	3.5760291	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9391990	4.0882443	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1245612	3.9418353	3.9178187
4.2685115	4.2685115	4.2650738	4.2575358	4.2568731	4.2568731	4.2568731	4.2455440	4.2356498	4.2356498	4.2184660	4.1996145	4.1996145	4.1996145	4.1996145	4.1996145	4.1418534	4.0404828	4.0404828	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.6062067	3.4208959	3.4208959	3.4208959	3.4208959	3.4208959	3.4208926	3.3590058	2.8468769	2.5528664	2.4232380	2.4232380	2.4232424	2.4232424	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.8337368	1.5310491	1.8759180	1.8759180	1.8759225	1.6669172	1.1663238	1.1030277	1.0871010	1.0387787	1.0284205	1.0284202	1.0284202	1.0161923	1.0013619	1.0013619	1.0440851	1.1095315	1.1095315	1.4712910	2.1644581	2.1797517	2.1797517	2.1797517	2.1797517	2.2389631	2.4100635	2.4439234	2.4439234	2.4439234	2.7383618	3.1749515	3.7301026	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9391990	4.0882443	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.0251673	3.8855799	3.8855799	3.9178175
4.2685115	4.2609735	4.2568731	4.2568731	4.2568731	4.2568731	4.2568731	4.2455440	4.2356498	4.2356498	4.2356498	4.2311617	4.2078222	4.1996145	4.1996145	4.1996145	4.1418534	4.0404828	4.0404828	4.0404828	4.0404828	3.9125104	3.8276945	3.8276945	3.8276945	3.7495275	3.4860498	3.4208959	3.4208959	3.4208959	3.4208959	3.3590091	2.8468803	2.5528664	2.4232424	2.4232424	2.4232424	2.4232424	2.4232424	2.4448021	2.4985598	2.5062421	2.5062421	2.5062421	2.0137656	1.5177037	1.5177037	1.5177037	1.4538160	0.9885169	0.7993015	0.8337413	1.5310536	1.8759225	1.8759225	1.8759225	1.6669172	1.1663238	1.1030277	1.0871007	1.0387784	1.0284202	1.0241847	1.0066594	1.0013620	1.0013619	1.0013619	1.0440851	1.1095315	1.1095315	1.4712910	2.1644581	2.1797517	2.1797517	2.1797517	2.1797517	2.2389631	2.4100635	2.4439234	2.4439234	2.4439234	2.7383618	3.1749542	3.7301053	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	3.9375799	4.0202734	4.1676988	4.1676988	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1676997	4.1084980	3.9257721	3.8855799	3.8965753	3.9431548	3.9574954
